scan_id,order_id,scan_type,scan_timestamp,staff_id
6618,4370,dropoff_scan,2026-01-01 03:00,21
6619,4371,pickup_scan,2025-09-27 15:00,21
6620,4371,dropoff_scan,2025-10-04 12:00,7
6621,4372,pickup_scan,2025-09-30 13:00,11
6622,4372,dropoff_scan,2025-10-02 18:00,14
6623,4373,pickup_scan,2025-09-13 23:00,4
6624,4374,pickup_scan,2025-04-29 13:00,5
6625,4375,pickup_scan,2025-08-25 15:00,15
6626,4376,pickup_scan,2025-03-31 07:00,20
6627,4376,dropoff_scan,2025-04-02 17:00,18
6628,4377,pickup_scan,2025-08-12 05:00,3
6629,4377,dropoff_scan,2025-08-12 03:00,14
6630,4379,pickup_scan,2025-12-04 22:00,24
6631,4380,pickup_scan,2025-07-07 15:00,10
6632,4380,dropoff_scan,2025-07-07 22:00,9
6633,4381,pickup_scan,2025-06-15 13:00,19
6634,4382,pickup_scan,2025-01-25 22:00,5
6635,4382,dropoff_scan,2025-01-30 20:00,13
6636,4383,pickup_scan,2025-03-22 05:00,14
6637,4384,pickup_scan,2025-11-24 23:00,19
6638,4384,dropoff_scan,2025-11-26 03:00,10
6639,4385,pickup_scan,2025-06-14 15:00,22
6640,4386,pickup_scan,2025-10-12 05:00,11
6641,4387,pickup_scan,2025-03-23 23:00,16
6642,4388,pickup_scan,2025-09-23 04:00,6
6643,4389,pickup_scan,2025-04-10 23:00,17
6644,4390,pickup_scan,2025-07-22 22:00,13
6645,4390,dropoff_scan,2025-07-25 12:00,17
6646,4391,pickup_scan,2025-12-20 16:00,6
6647,4392,pickup_scan,2025-05-05 16:00,17
6648,4393,pickup_scan,2025-07-12 23:00,23
6649,4393,dropoff_scan,2025-07-17 17:00,11
6650,4395,pickup_scan,2025-12-12 15:00,13
6651,4395,dropoff_scan,2025-12-12 21:00,18
6652,4396,pickup_scan,2025-07-29 01:00,2
6653,4396,dropoff_scan,2025-08-01 09:00,17
6654,4397,pickup_scan,2025-01-29 05:00,17
6655,4398,pickup_scan,2025-07-02 03:00,14
6656,4398,dropoff_scan,2025-07-06 18:00,5
6657,4399,pickup_scan,2025-11-19 04:00,10
6658,4400,pickup_scan,2025-05-09 04:00,4
6659,4400,dropoff_scan,2025-05-15 23:00,1
6660,4401,pickup_scan,2025-06-07 22:00,23
6661,4401,dropoff_scan,2025-06-11 00:00,19
6662,4402,pickup_scan,2025-01-01 12:00,24
6663,4402,dropoff_scan,2025-01-07 21:00,10
6664,4403,pickup_scan,2025-10-15 16:00,25
6665,4404,pickup_scan,2025-08-09 14:00,1
6666,4404,dropoff_scan,2025-08-13 04:00,20
6667,4405,pickup_scan,2025-02-28 17:00,2
6668,4407,pickup_scan,2025-01-05 03:00,22
6669,4407,dropoff_scan,2025-01-12 01:00,5
6670,4408,pickup_scan,2025-03-06 14:00,7
6671,4409,pickup_scan,2025-06-01 20:00,7
6672,4409,dropoff_scan,2025-06-06 02:00,13
6673,4411,pickup_scan,2025-04-05 03:00,4
6674,4411,dropoff_scan,2025-04-09 10:00,8
6675,4412,pickup_scan,2025-01-29 06:00,19
6676,4414,pickup_scan,2025-11-04 21:00,21
6677,4415,pickup_scan,2025-02-06 15:00,19
6678,4415,dropoff_scan,2025-02-08 01:00,23
6679,4416,pickup_scan,2025-01-17 15:00,22
6680,4417,pickup_scan,2025-11-15 02:00,11
6681,4417,dropoff_scan,2025-11-20 03:00,10
6682,4418,pickup_scan,2025-08-13 00:00,12
6683,4418,dropoff_scan,2025-08-17 15:00,19
6684,4419,pickup_scan,2025-02-16 21:00,7
6685,4419,dropoff_scan,2025-02-20 11:00,8
6686,4420,pickup_scan,2025-05-20 07:00,8
6687,4421,pickup_scan,2025-11-19 07:00,10
6688,4421,dropoff_scan,2025-11-23 10:00,3
6689,4422,pickup_scan,2025-07-06 03:00,17
6690,4422,dropoff_scan,2025-07-09 18:00,9
6691,4423,pickup_scan,2025-05-25 00:00,10
6692,4424,pickup_scan,2025-12-12 08:00,18
6693,4424,dropoff_scan,2025-12-17 22:00,15
6694,4425,pickup_scan,2025-10-07 03:00,19
6695,4426,pickup_scan,2025-10-22 10:00,21
6696,4426,dropoff_scan,2025-10-29 00:00,4
6697,4427,pickup_scan,2025-02-28 05:00,18
6698,4427,dropoff_scan,2025-03-05 12:00,17
6699,4428,pickup_scan,2025-04-10 15:00,25
6700,4428,dropoff_scan,2025-04-16 14:00,24
6701,4430,pickup_scan,2025-12-13 07:00,17
6702,4431,pickup_scan,2025-08-25 09:00,20
6703,4431,dropoff_scan,2025-08-28 10:00,16
6704,4432,pickup_scan,2025-04-13 12:00,20
6705,4432,dropoff_scan,2025-04-15 11:00,4
6706,4433,pickup_scan,2025-10-02 02:00,6
6707,4435,pickup_scan,2025-03-07 15:00,23
6708,4435,dropoff_scan,2025-03-10 22:00,1
6709,4436,pickup_scan,2025-10-24 11:00,21
6710,4436,dropoff_scan,2025-10-25 10:00,11
6711,4437,pickup_scan,2025-05-16 07:00,18
6712,4437,dropoff_scan,2025-05-20 17:00,20
6713,4438,pickup_scan,2025-02-20 10:00,16
6714,4438,dropoff_scan,2025-02-24 16:00,13
6715,4439,pickup_scan,2025-05-06 16:00,19
6716,4439,dropoff_scan,2025-05-10 20:00,15
6717,4440,pickup_scan,2025-10-26 22:00,11
6718,4441,pickup_scan,2025-07-30 19:00,6
6719,4442,pickup_scan,2025-11-19 22:00,6
6720,4443,pickup_scan,2025-07-28 21:00,14
6721,4444,pickup_scan,2025-02-05 20:00,12
6722,4444,dropoff_scan,2025-02-09 10:00,10
6723,4445,pickup_scan,2025-03-08 15:00,13
6724,4445,dropoff_scan,2025-03-14 03:00,22
6725,4446,pickup_scan,2025-12-07 00:00,19
6726,4446,dropoff_scan,2025-12-13 04:00,7
6727,4447,pickup_scan,2025-12-28 04:00,11
6728,4447,dropoff_scan,2025-12-31 07:00,21
6729,4449,pickup_scan,2025-09-11 03:00,11
6730,4449,dropoff_scan,2025-09-16 10:00,20
6731,4450,pickup_scan,2025-07-09 10:00,21
6732,4450,dropoff_scan,2025-07-11 10:00,12
6733,4451,pickup_scan,2025-12-07 04:00,19
6734,4452,pickup_scan,2025-03-27 05:00,1
6735,4452,dropoff_scan,2025-04-01 09:00,1
6736,4453,pickup_scan,2025-04-11 20:00,15
6737,4454,pickup_scan,2025-07-21 06:00,15
6738,4454,dropoff_scan,2025-07-24 02:00,11
6739,4455,pickup_scan,2025-10-18 18:00,13
6740,4456,pickup_scan,2025-01-02 17:00,20
6741,4456,dropoff_scan,2025-01-05 12:00,6
6742,4457,pickup_scan,2025-03-12 16:00,16
6743,4457,dropoff_scan,2025-03-17 03:00,21
6744,4458,pickup_scan,2025-03-12 18:00,3
6745,4458,dropoff_scan,2025-03-16 15:00,8
6746,4459,pickup_scan,2025-09-04 07:00,22
6747,4460,pickup_scan,2025-01-04 16:00,16
6748,4460,dropoff_scan,2025-01-08 14:00,21
6749,4461,pickup_scan,2025-06-09 08:00,11
6750,4461,dropoff_scan,2025-06-14 12:00,2
6751,4463,pickup_scan,2025-04-03 19:00,20
6752,4464,pickup_scan,2025-11-25 05:00,20
6753,4464,dropoff_scan,2025-11-25 14:00,24
6754,4465,pickup_scan,2025-09-13 06:00,6
6755,4466,pickup_scan,2025-11-20 19:00,24
6756,4467,pickup_scan,2025-04-03 14:00,23
6757,4467,dropoff_scan,2025-04-10 11:00,4
6758,4468,pickup_scan,2025-08-14 12:00,19
6759,4468,dropoff_scan,2025-08-15 03:00,7
6760,4469,pickup_scan,2025-01-16 03:00,24
6761,4469,dropoff_scan,2025-01-20 14:00,14
6762,4472,pickup_scan,2025-02-25 00:00,2
6763,4472,dropoff_scan,2025-02-25 00:00,10
6764,4473,pickup_scan,2025-02-13 13:00,18
6765,4474,pickup_scan,2025-07-03 10:00,3
6766,4474,dropoff_scan,2025-07-07 13:00,9
6767,4475,pickup_scan,2025-11-05 05:00,11
6768,4476,pickup_scan,2025-12-22 11:00,18
6769,4476,dropoff_scan,2025-12-27 06:00,3
6770,4477,pickup_scan,2025-10-19 14:00,9
6771,4479,pickup_scan,2025-01-11 03:00,15
6772,4479,dropoff_scan,2025-01-14 11:00,6
6773,4480,pickup_scan,2025-10-02 08:00,8
6774,4480,dropoff_scan,2025-10-06 20:00,16
6775,4481,pickup_scan,2025-06-09 18:00,19
6776,4481,dropoff_scan,2025-06-11 08:00,15
6777,4482,pickup_scan,2025-07-21 08:00,20
6778,4482,dropoff_scan,2025-07-22 08:00,1
6779,4483,pickup_scan,2025-02-11 14:00,10
6780,4483,dropoff_scan,2025-02-11 20:00,22
6781,4484,pickup_scan,2025-04-19 09:00,4
6782,4484,dropoff_scan,2025-04-21 17:00,6
6783,4485,pickup_scan,2025-02-01 20:00,13
6784,4486,pickup_scan,2025-03-07 03:00,17
6785,4486,dropoff_scan,2025-03-13 17:00,1
6786,4487,pickup_scan,2025-02-10 16:00,1
6787,4488,pickup_scan,2025-06-12 02:00,3
6788,4488,dropoff_scan,2025-06-17 14:00,18
6789,4489,pickup_scan,2025-10-16 18:00,22
6790,4490,pickup_scan,2025-10-25 14:00,10
6791,4490,dropoff_scan,2025-10-26 09:00,8
6792,4491,pickup_scan,2025-03-01 16:00,16
6793,4491,dropoff_scan,2025-03-05 21:00,6
6794,4492,pickup_scan,2025-10-11 22:00,4
6795,4492,dropoff_scan,2025-10-14 12:00,4
6796,4493,pickup_scan,2025-03-19 03:00,5
6797,4494,pickup_scan,2025-01-08 04:00,3
6798,4495,pickup_scan,2025-02-22 06:00,25
6799,4496,pickup_scan,2025-07-05 11:00,24
6800,4496,dropoff_scan,2025-07-05 16:00,2
6801,4497,pickup_scan,2025-05-10 08:00,23
6802,4497,dropoff_scan,2025-05-16 15:00,9
6803,4498,pickup_scan,2025-09-06 09:00,22
6804,4499,pickup_scan,2025-06-02 05:00,13
6805,4499,dropoff_scan,2025-06-06 00:00,4
6806,4500,pickup_scan,2025-04-03 04:00,14
6807,4500,dropoff_scan,2025-04-04 21:00,7
6808,4501,pickup_scan,2025-01-17 13:00,8
6809,4501,dropoff_scan,2025-01-21 22:00,16
6810,4502,pickup_scan,2025-02-14 13:00,19
6811,4502,dropoff_scan,2025-02-15 20:00,20
6812,4504,pickup_scan,2025-09-13 19:00,20
6813,4504,dropoff_scan,2025-09-14 11:00,9
6814,4505,pickup_scan,2025-08-03 18:00,14
6815,4506,pickup_scan,2025-12-25 11:00,24
6816,4506,dropoff_scan,2025-12-25 14:00,24
6817,4507,pickup_scan,2025-08-29 11:00,20
6818,4507,dropoff_scan,2025-08-29 22:00,5
6819,4508,pickup_scan,2025-02-19 06:00,15
6820,4508,dropoff_scan,2025-02-19 05:00,1
6821,4509,pickup_scan,2025-03-16 08:00,4
6822,4509,dropoff_scan,2025-03-23 02:00,25
6823,4510,pickup_scan,2025-07-14 04:00,19
6824,4510,dropoff_scan,2025-07-18 21:00,5
6825,4511,pickup_scan,2025-06-23 03:00,10
6826,4512,pickup_scan,2025-07-23 19:00,17
6827,4513,pickup_scan,2025-02-11 12:00,10
6828,4513,dropoff_scan,2025-02-18 02:00,12
6829,4514,pickup_scan,2025-01-12 15:00,25
6830,4514,dropoff_scan,2025-01-14 07:00,12
6831,4515,pickup_scan,2025-03-05 07:00,25
6832,4516,pickup_scan,2025-05-22 00:00,1
6833,4516,dropoff_scan,2025-05-23 11:00,16
6834,4517,pickup_scan,2025-02-24 21:00,7
6835,4517,dropoff_scan,2025-02-28 21:00,3
6836,4518,pickup_scan,2025-01-23 17:00,2
6837,4519,pickup_scan,2025-03-24 07:00,11
6838,4520,pickup_scan,2025-03-17 18:00,4
6839,4520,dropoff_scan,2025-03-20 02:00,19
6840,4521,pickup_scan,2025-11-20 11:00,15
6841,4521,dropoff_scan,2025-11-25 12:00,13
6842,4522,pickup_scan,2025-11-21 02:00,4
6843,4522,dropoff_scan,2025-11-24 03:00,7
6844,4523,pickup_scan,2025-01-21 13:00,2
6845,4523,dropoff_scan,2025-01-25 05:00,9
6846,4524,pickup_scan,2025-11-22 13:00,24
6847,4525,pickup_scan,2025-10-10 22:00,25
6848,4525,dropoff_scan,2025-10-14 23:00,21
6849,4526,pickup_scan,2025-09-28 13:00,3
6850,4526,dropoff_scan,2025-10-03 07:00,10
6851,4527,pickup_scan,2025-10-03 12:00,8
6852,4527,dropoff_scan,2025-10-09 14:00,21
6853,4528,pickup_scan,2025-10-14 16:00,9
6854,4529,pickup_scan,2025-03-11 22:00,9
6855,4530,pickup_scan,2025-08-30 04:00,14
6856,4530,dropoff_scan,2025-09-03 02:00,23
6857,4531,pickup_scan,2025-04-27 08:00,15
6858,4531,dropoff_scan,2025-04-30 05:00,23
6859,4532,pickup_scan,2025-04-04 16:00,25
6860,4533,pickup_scan,2025-01-05 05:00,14
6861,4534,pickup_scan,2025-05-01 14:00,24
6862,4534,dropoff_scan,2025-05-07 12:00,13
6863,4535,pickup_scan,2025-04-15 23:00,2
6864,4535,dropoff_scan,2025-04-18 01:00,25
6865,4536,pickup_scan,2025-11-28 18:00,23
6866,4536,dropoff_scan,2025-12-05 07:00,4
6867,4537,pickup_scan,2025-09-30 23:00,20
6868,4537,dropoff_scan,2025-10-01 07:00,8
6869,4538,pickup_scan,2025-12-21 20:00,23
6870,4538,dropoff_scan,2025-12-27 23:00,9
6871,4539,pickup_scan,2025-01-02 00:00,8
6872,4539,dropoff_scan,2025-01-02 08:00,14
6873,4540,pickup_scan,2025-04-06 18:00,22
6874,4540,dropoff_scan,2025-04-12 16:00,17
6875,4541,pickup_scan,2025-06-30 23:00,8
6876,4541,dropoff_scan,2025-07-04 17:00,20
6877,4542,pickup_scan,2025-09-30 19:00,13
6878,4542,dropoff_scan,2025-10-07 08:00,22
6879,4543,pickup_scan,2025-12-14 19:00,14
6880,4543,dropoff_scan,2025-12-20 06:00,12
6881,4544,pickup_scan,2025-07-17 16:00,17
6882,4544,dropoff_scan,2025-07-23 08:00,17
6883,4545,pickup_scan,2025-12-16 17:00,8
6884,4545,dropoff_scan,2025-12-18 09:00,12
6885,4546,pickup_scan,2025-09-08 11:00,17
6886,4546,dropoff_scan,2025-09-13 02:00,6
6887,4547,pickup_scan,2025-11-01 16:00,19
6888,4548,pickup_scan,2025-07-03 23:00,2
6889,4549,pickup_scan,2025-03-14 11:00,16
6890,4549,dropoff_scan,2025-03-17 07:00,25
6891,4550,pickup_scan,2025-12-26 13:00,19
6892,4550,dropoff_scan,2025-12-28 04:00,21
6893,4551,pickup_scan,2025-06-25 17:00,14
6894,4551,dropoff_scan,2025-06-28 11:00,12
6895,4552,pickup_scan,2025-04-24 22:00,25
6896,4553,pickup_scan,2025-04-09 03:00,17
6897,4554,pickup_scan,2025-12-13 18:00,16
6898,4554,dropoff_scan,2025-12-18 06:00,21
6899,4555,pickup_scan,2025-09-06 21:00,6
6900,4555,dropoff_scan,2025-09-07 16:00,24
6901,4556,pickup_scan,2025-04-18 17:00,20
6902,4556,dropoff_scan,2025-04-19 07:00,24
6903,4557,pickup_scan,2025-05-31 09:00,14
6904,4557,dropoff_scan,2025-06-02 18:00,17
6905,4558,pickup_scan,2025-10-04 07:00,1
6906,4558,dropoff_scan,2025-10-04 07:00,17
6907,4559,pickup_scan,2025-12-16 19:00,5
6908,4559,dropoff_scan,2025-12-19 08:00,3
6909,4560,pickup_scan,2025-10-05 02:00,20
6910,4560,dropoff_scan,2025-10-09 15:00,5
6911,4565,pickup_scan,2025-02-06 08:00,17
6912,4565,dropoff_scan,2025-02-12 06:00,7
6913,4566,pickup_scan,2025-06-24 15:00,19
6914,4566,dropoff_scan,2025-06-28 12:00,19
6915,4567,pickup_scan,2025-11-03 22:00,8
6916,4567,dropoff_scan,2025-11-04 09:00,19
6917,4568,pickup_scan,2025-12-11 20:00,10
6918,4570,pickup_scan,2025-04-12 10:00,17
6919,4570,dropoff_scan,2025-04-18 13:00,21
6920,4571,pickup_scan,2025-01-23 00:00,2
6921,4572,pickup_scan,2025-03-08 06:00,5
6922,4572,dropoff_scan,2025-03-13 18:00,14
6923,4573,pickup_scan,2025-04-18 21:00,13
6924,4573,dropoff_scan,2025-04-22 13:00,3
6925,4574,pickup_scan,2025-05-05 02:00,13
6926,4578,pickup_scan,2025-09-09 19:00,8
6927,4578,dropoff_scan,2025-09-10 03:00,15
6928,4579,pickup_scan,2025-04-22 12:00,12
6929,4579,dropoff_scan,2025-04-28 18:00,2
6930,4580,pickup_scan,2025-12-11 08:00,4
6931,4580,dropoff_scan,2025-12-17 07:00,6
6932,4581,pickup_scan,2025-11-01 01:00,12
6933,4582,pickup_scan,2025-06-21 09:00,11
6934,4582,dropoff_scan,2025-06-25 02:00,10
6935,4583,pickup_scan,2025-05-02 16:00,16
6936,4583,dropoff_scan,2025-05-03 17:00,19
6937,4584,pickup_scan,2025-11-30 07:00,1
6938,4584,dropoff_scan,2025-12-03 12:00,13
6939,4585,pickup_scan,2025-10-24 12:00,2
6940,4585,dropoff_scan,2025-10-28 13:00,4
6941,4586,pickup_scan,2025-11-24 01:00,9
6942,4586,dropoff_scan,2025-11-27 18:00,6
6943,4587,pickup_scan,2025-03-19 02:00,17
6944,4588,pickup_scan,2025-08-08 15:00,1
6945,4589,pickup_scan,2025-01-08 07:00,6
6946,4589,dropoff_scan,2025-01-09 23:00,25
6947,4590,pickup_scan,2025-06-06 20:00,21
6948,4591,pickup_scan,2025-10-08 10:00,8
6949,4591,dropoff_scan,2025-10-10 03:00,22
6950,4592,pickup_scan,2025-01-21 07:00,1
6951,4594,pickup_scan,2025-10-23 16:00,21
6952,4594,dropoff_scan,2025-10-30 06:00,18
6953,4595,pickup_scan,2025-08-20 11:00,5
6954,4595,dropoff_scan,2025-08-27 00:00,13
6955,4596,pickup_scan,2025-02-02 17:00,3
6956,4596,dropoff_scan,2025-02-03 08:00,15
6957,4597,pickup_scan,2025-02-26 06:00,15
6958,4597,dropoff_scan,2025-02-28 04:00,5
6959,4598,pickup_scan,2025-08-15 02:00,5
6960,4599,pickup_scan,2025-07-16 00:00,18
6961,4600,pickup_scan,2025-07-22 07:00,23
6962,4600,dropoff_scan,2025-07-28 11:00,21
6963,4601,pickup_scan,2025-01-16 21:00,25
6964,4601,dropoff_scan,2025-01-20 12:00,13
6965,4602,pickup_scan,2025-10-16 22:00,25
6966,4602,dropoff_scan,2025-10-22 20:00,2
6967,4603,pickup_scan,2025-03-30 08:00,5
6968,4603,dropoff_scan,2025-04-02 14:00,3
6969,4604,pickup_scan,2025-12-25 15:00,4
6970,4604,dropoff_scan,2025-12-31 16:00,10
6971,4605,pickup_scan,2025-11-11 14:00,18
6972,4606,pickup_scan,2025-10-07 06:00,5
6973,4607,pickup_scan,2025-02-23 22:00,7
6974,4608,pickup_scan,2025-04-03 19:00,1
6975,4609,pickup_scan,2025-01-13 05:00,8
6976,4609,dropoff_scan,2025-01-17 10:00,20
6977,4610,pickup_scan,2025-05-26 14:00,11
6978,4610,dropoff_scan,2025-05-31 14:00,20
6979,4611,pickup_scan,2025-09-24 22:00,7
6980,4611,dropoff_scan,2025-09-26 06:00,22
6981,4613,pickup_scan,2025-06-03 22:00,9
6982,4613,dropoff_scan,2025-06-05 08:00,14
6983,4614,pickup_scan,2025-03-09 01:00,16
6984,4615,pickup_scan,2025-10-02 18:00,12
6985,4615,dropoff_scan,2025-10-03 07:00,12
6986,4616,pickup_scan,2025-11-24 01:00,19
6987,4616,dropoff_scan,2025-11-28 10:00,7
6988,4617,pickup_scan,2025-05-25 13:00,21
6989,4617,dropoff_scan,2025-05-26 22:00,16
6990,4618,pickup_scan,2025-05-25 05:00,24
6991,4618,dropoff_scan,2025-06-01 00:00,24
6992,4620,pickup_scan,2025-11-17 08:00,6
6993,4621,pickup_scan,2025-10-04 19:00,9
6994,4621,dropoff_scan,2025-10-08 23:00,3
6995,4623,pickup_scan,2025-07-28 21:00,7
6996,4623,dropoff_scan,2025-08-01 23:00,18
6997,4625,pickup_scan,2025-10-22 02:00,7
6998,4626,pickup_scan,2025-11-23 23:00,24
6999,4626,dropoff_scan,2025-11-27 01:00,21
7000,4627,pickup_scan,2025-06-28 04:00,22
7001,4629,pickup_scan,2025-10-05 22:00,10
7002,4629,dropoff_scan,2025-10-09 22:00,18
7003,4630,pickup_scan,2025-07-06 19:00,22
7004,4630,dropoff_scan,2025-07-11 13:00,19
7005,4631,pickup_scan,2025-05-09 16:00,25
7006,4631,dropoff_scan,2025-05-13 19:00,19
7007,4632,pickup_scan,2025-07-01 18:00,12
7008,4632,dropoff_scan,2025-07-03 11:00,9
7009,4633,pickup_scan,2025-11-05 23:00,20
7010,4633,dropoff_scan,2025-11-08 06:00,5
7011,4634,pickup_scan,2025-10-22 11:00,20
7012,4634,dropoff_scan,2025-10-25 00:00,4
7013,4635,pickup_scan,2025-04-10 22:00,6
7014,4635,dropoff_scan,2025-04-14 13:00,13
7015,4636,pickup_scan,2025-04-27 13:00,1
7016,4637,pickup_scan,2025-07-20 04:00,4
7017,4638,pickup_scan,2025-08-31 10:00,1
7018,4638,dropoff_scan,2025-09-06 12:00,2
7019,4639,pickup_scan,2025-02-27 19:00,19
7020,4640,pickup_scan,2025-10-17 10:00,2
7021,4640,dropoff_scan,2025-10-20 06:00,8
7022,4642,pickup_scan,2025-05-16 04:00,3
7023,4643,pickup_scan,2025-04-20 07:00,12
7024,4643,dropoff_scan,2025-04-24 07:00,10
7025,4644,pickup_scan,2025-04-28 17:00,16
7026,4645,pickup_scan,2025-03-25 20:00,13
7027,4646,pickup_scan,2025-11-18 04:00,23
7028,4646,dropoff_scan,2025-11-19 12:00,7
7029,4647,pickup_scan,2025-10-04 03:00,11
7030,4647,dropoff_scan,2025-10-09 15:00,16
7031,4648,pickup_scan,2025-10-17 05:00,15
7032,4648,dropoff_scan,2025-10-23 20:00,5
7033,4649,pickup_scan,2025-03-17 10:00,3
7034,4649,dropoff_scan,2025-03-23 12:00,18
7035,4650,pickup_scan,2025-07-19 17:00,11
7036,4650,dropoff_scan,2025-07-22 06:00,12
7037,4652,pickup_scan,2025-12-22 00:00,2
7038,4653,pickup_scan,2025-04-26 23:00,7
7039,4653,dropoff_scan,2025-05-02 12:00,16
7040,4654,pickup_scan,2025-03-22 06:00,4
7041,4654,dropoff_scan,2025-03-27 07:00,18
7042,4655,pickup_scan,2025-07-05 16:00,4
7043,4655,dropoff_scan,2025-07-07 02:00,11
7044,4656,pickup_scan,2025-08-28 11:00,7
7045,4657,pickup_scan,2025-06-20 01:00,10
7046,4657,dropoff_scan,2025-06-23 21:00,24
7047,4659,pickup_scan,2025-07-29 18:00,4
7048,4660,pickup_scan,2025-03-16 16:00,1
7049,4660,dropoff_scan,2025-03-18 15:00,1
7050,4661,pickup_scan,2025-05-23 05:00,3
7051,4661,dropoff_scan,2025-05-23 18:00,11
7052,4662,pickup_scan,2025-04-22 22:00,1
7053,4662,dropoff_scan,2025-04-26 23:00,21
7054,4663,pickup_scan,2025-01-30 03:00,20
7055,4663,dropoff_scan,2025-02-05 02:00,20
7056,4664,pickup_scan,2025-05-02 01:00,23
7057,4664,dropoff_scan,2025-05-04 07:00,13
7058,4665,pickup_scan,2025-02-07 12:00,11
7059,4665,dropoff_scan,2025-02-14 02:00,24
7060,4666,pickup_scan,2025-03-19 14:00,3
7061,4666,dropoff_scan,2025-03-21 05:00,6
7062,4667,pickup_scan,2025-03-02 11:00,20
7063,4667,dropoff_scan,2025-03-06 08:00,24
7064,4668,pickup_scan,2025-03-10 05:00,14
7065,4668,dropoff_scan,2025-03-13 18:00,11
7066,4669,pickup_scan,2025-05-29 12:00,4
7067,4669,dropoff_scan,2025-06-02 22:00,7
7068,4670,pickup_scan,2025-09-14 08:00,3
7069,4670,dropoff_scan,2025-09-18 02:00,15
7070,4671,pickup_scan,2025-03-17 18:00,17
7071,4671,dropoff_scan,2025-03-18 03:00,16
7072,4672,pickup_scan,2025-05-12 19:00,3
7073,4672,dropoff_scan,2025-05-16 10:00,5
7074,4673,pickup_scan,2025-10-28 10:00,18
7075,4673,dropoff_scan,2025-11-03 04:00,19
7076,4674,pickup_scan,2025-11-06 00:00,1
7077,4675,pickup_scan,2025-07-13 04:00,24
7078,4675,dropoff_scan,2025-07-16 02:00,13
7079,4676,pickup_scan,2025-07-02 11:00,20
7080,4677,pickup_scan,2025-09-19 13:00,7
7081,4677,dropoff_scan,2025-09-25 11:00,2
7082,4678,pickup_scan,2025-02-21 22:00,20
7083,4679,pickup_scan,2025-06-17 02:00,25
7084,4679,dropoff_scan,2025-06-22 03:00,24
7085,4680,pickup_scan,2025-05-24 23:00,3
7086,4680,dropoff_scan,2025-05-26 11:00,10
7087,4681,pickup_scan,2025-01-28 21:00,24
7088,4681,dropoff_scan,2025-02-03 05:00,17
7089,4682,pickup_scan,2025-01-11 21:00,15
7090,4682,dropoff_scan,2025-01-13 14:00,25
7091,4683,pickup_scan,2025-12-18 01:00,15
7092,4683,dropoff_scan,2025-12-24 19:00,22
7093,4684,pickup_scan,2025-07-27 17:00,3
7094,4684,dropoff_scan,2025-08-02 20:00,8
7095,4685,pickup_scan,2025-09-05 05:00,8
7096,4685,dropoff_scan,2025-09-09 04:00,1
7097,4686,pickup_scan,2025-08-09 11:00,21
7098,4686,dropoff_scan,2025-08-16 03:00,8
7099,4688,pickup_scan,2025-09-04 04:00,17
7100,4688,dropoff_scan,2025-09-05 17:00,21
7101,4690,pickup_scan,2025-12-10 21:00,2
7102,4690,dropoff_scan,2025-12-13 12:00,21
7103,4691,pickup_scan,2025-08-18 17:00,23
7104,4691,dropoff_scan,2025-08-23 21:00,3
7105,4692,pickup_scan,2025-09-09 20:00,25
7106,4692,dropoff_scan,2025-09-14 18:00,7
7107,4693,pickup_scan,2025-03-14 10:00,11
7108,4693,dropoff_scan,2025-03-18 01:00,15
7109,4694,pickup_scan,2025-08-07 19:00,6
7110,4695,pickup_scan,2025-08-28 23:00,18
7111,4695,dropoff_scan,2025-09-04 06:00,20
7112,4696,pickup_scan,2025-06-02 22:00,18
7113,4697,pickup_scan,2025-12-02 20:00,8
7114,4697,dropoff_scan,2025-12-07 12:00,3
7115,4698,pickup_scan,2025-07-01 13:00,3
7116,4698,dropoff_scan,2025-07-05 19:00,18
7117,4699,pickup_scan,2025-08-24 08:00,1
7118,4699,dropoff_scan,2025-08-24 11:00,4
7119,4700,pickup_scan,2025-06-28 22:00,15
7120,4700,dropoff_scan,2025-06-29 15:00,8
7121,4701,pickup_scan,2025-01-10 14:00,17
7122,4701,dropoff_scan,2025-01-12 19:00,14
7123,4702,pickup_scan,2025-03-01 04:00,5
7124,4703,pickup_scan,2025-03-13 15:00,7
7125,4704,pickup_scan,2025-10-18 18:00,22
7126,4705,pickup_scan,2025-04-17 15:00,9
7127,4705,dropoff_scan,2025-04-21 16:00,6
7128,4706,pickup_scan,2025-04-18 01:00,11
7129,4707,pickup_scan,2025-02-09 22:00,6
7130,4708,pickup_scan,2025-07-01 10:00,2
7131,4708,dropoff_scan,2025-07-08 04:00,1
7132,4709,pickup_scan,2025-01-31 20:00,10
7133,4709,dropoff_scan,2025-02-05 14:00,16
7134,4710,pickup_scan,2025-02-15 09:00,16
7135,4711,pickup_scan,2025-01-24 13:00,2
7136,4711,dropoff_scan,2025-01-26 23:00,6
7137,4712,pickup_scan,2025-06-04 20:00,16
7138,4712,dropoff_scan,2025-06-06 10:00,13
7139,4713,pickup_scan,2025-06-11 11:00,23
7140,4713,dropoff_scan,2025-06-16 09:00,7
7141,4715,pickup_scan,2025-01-17 09:00,1
7142,4715,dropoff_scan,2025-01-18 23:00,18
7143,4716,pickup_scan,2025-10-11 09:00,13
7144,4718,pickup_scan,2025-04-23 06:00,13
7145,4720,pickup_scan,2025-10-16 21:00,25
7146,4720,dropoff_scan,2025-10-23 02:00,24
